"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"17.05.2011","Tue","0.57150","0.58775","0.62438","0.69875","0.82250","1.10875","1.58656"
"16.05.2011","Mon","0.57150","0.58775","0.62438","0.69875","0.82188","1.10813","1.58531"
"13.05.2011","Fri","0.57463","0.58838","0.62438","0.70000","0.82188","1.10813","1.58531"
"12.05.2011","Thu","0.57463","0.58838","0.62438","0.70000","0.82188","1.10938","1.58656"
"11.05.2011","Wed","0.57463","0.58838","0.62563","0.70000","0.82250","1.11125","1.58906"
"10.05.2011","Tue","0.57588","0.58838","0.62563","0.70000","0.82188","1.10938","1.58344"
"09.05.2011","Mon","0.57588","0.58838","0.62563","0.70000","0.82188","1.11063","1.58344"
"06.05.2011","Fri","0.57588","0.58838","0.62563","0.70000","0.82188","1.11063","1.58344"
"05.05.2011","Thu","0.57713","0.58963","0.62563","0.70000","0.82188","1.11188","1.58344"
"04.05.2011","Wed","0.57838","0.59088","0.62563","0.70000","0.82188","1.11313","1.58344"
"03.05.2011","Tue","0.58088","0.59088","0.62563","0.70000","0.82188","1.11500","1.58656"
"28.04.2011","Thu","0.58088","0.58900","0.62375","0.70063","0.82188","1.11625","1.59156"
"27.04.2011","Wed","0.57588","0.58688","0.62375","0.70063","0.82188","1.11688","1.59375"
"26.04.2011","Tue","0.57400","0.58400","0.62250","0.69813","0.81938","1.11500","1.58813"
"21.04.2011","Thu","0.57213","0.58275","0.62250","0.69813","0.81938","1.11625","1.59063"
"20.04.2011","Wed","0.56688","0.58188","0.62250","0.69813","0.81938","1.11625","1.59063"
"19.04.2011","Tue","0.56688","0.58188","0.62250","0.69813","0.81938","1.11625","1.59063"
"18.04.2011","Mon","0.56688","0.58188","0.62250","0.69813","0.81938","1.11625","1.59063"
"15.04.2011","Fri","0.56688","0.58188","0.62250","0.69813","0.81938","1.11625","1.59125"
"14.04.2011","Thu","0.56688","0.58188","0.62250","0.69813","0.81938","1.11625","1.59125"
"13.04.2011","Wed","0.56688","0.58188","0.62250","0.69813","0.81938","1.12063","1.59500"
"12.04.2011","Tue","0.56813","0.58188","0.62375","0.69938","0.81938","1.12125","1.59688"
"11.04.2011","Mon","0.56813","0.58313","0.62500","0.70063","0.82375","1.13375","1.61313"
"08.04.2011","Fri","0.56688","0.58313","0.62500","0.70063","0.82375","1.13375","1.61313"
"07.04.2011","Thu","0.56563","0.58313","0.62625","0.70188","0.82375","1.13375","1.61188"
"06.04.2011","Wed","0.56563","0.58438","0.62625","0.70188","0.82375","1.13375","1.61188"
"05.04.2011","Tue","0.56563","0.58438","0.62625","0.70188","0.82375","1.13375","1.61250"
"04.04.2011","Mon","0.56313","0.58250","0.62188","0.69750","0.82188","1.12875","1.60563"
"01.04.2011","Fri","0.56188","0.58125","0.62063","0.69625","0.82063","1.12813","1.60250"
"31.03.2011","Thu","0.56063","0.58000","0.62063","0.69375","0.81813","1.12688","1.59875"
"30.03.2011","Wed","0.55938","0.58000","0.61875","0.69188","0.81625","1.12500","1.59688"
"29.03.2011","Tue","0.55938","0.57875","0.61875","0.69188","0.81625","1.12375","1.59625"
"28.03.2011","Mon","0.55938","0.57750","0.61750","0.69188","0.81625","1.12375","1.59625"
"25.03.2011","Fri","0.55813","0.57750","0.61750","0.69125","0.81563","1.12313","1.59500"
"24.03.2011","Thu","0.55813","0.57750","0.61750","0.69125","0.81563","1.12313","1.59500"
"23.03.2011","Wed","0.55813","0.57750","0.61750","0.69125","0.81438","1.12313","1.59500"
"22.03.2011","Tue","0.55688","0.57750","0.61750","0.69125","0.81375","1.12188","1.59500"
"21.03.2011","Mon","0.55688","0.57750","0.61438","0.68375","0.80563","1.10875","1.58125"
"18.03.2011","Fri","0.55688","0.57750","0.61438","0.68375","0.80563","1.10875","1.57938"
"17.03.2011","Thu","0.55688","0.57750","0.61313","0.68375","0.80563","1.10875","1.58313"
"16.03.2011","Wed","0.55688","0.57750","0.61313","0.68375","0.80563","1.10750","1.58063"
"15.03.2011","Tue","0.55688","0.57750","0.61313","0.68375","0.80563","1.10750","1.57688"
"14.03.2011","Mon","0.55625","0.57813","0.61313","0.68375","0.80688","1.11188","1.58438"
"11.03.2011","Fri","0.55625","0.57813","0.61313","0.68313","0.80625","1.11125","1.58375"
"10.03.2011","Thu","0.55625","0.57813","0.61313","0.68438","0.80813","1.11375","1.58688"
"09.03.2011","Wed","0.55625","0.57813","0.61313","0.68438","0.80813","1.11375","1.58688"
"08.03.2011","Tue","0.55625","0.57688","0.61188","0.68375","0.80750","1.11375","1.58500"
"07.03.2011","Mon","0.55625","0.57688","0.61250","0.68313","0.80625","1.11250","1.58500"
"04.03.2011","Fri","0.55625","0.57563","0.61250","0.68313","0.80500","1.11063","1.58375"
"03.03.2011","Thu","0.55625","0.57563","0.61125","0.68250","0.80250","1.10875","1.57625"
"02.03.2011","Wed","0.55625","0.57563","0.61250","0.68250","0.80250","1.10875","1.57625"
"01.03.2011","Tue","0.55625","0.57563","0.61250","0.68250","0.80250","1.11000","1.57625"
"28.02.2011","Mon","0.55625","0.57563","0.61250","0.68250","0.80250","1.11000","1.57625"
"25.02.2011","Fri","0.55625","0.57563","0.61250","0.68250","0.80138","1.10950","1.57500"
"24.02.2011","Thu","0.55625","0.57563","0.61250","0.68375","0.80175","1.11113","1.57813"
"23.02.2011","Wed","0.55625","0.57563","0.61250","0.68375","0.80300","1.11238","1.57838"
"22.02.2011","Tue","0.55625","0.57563","0.61250","0.68250","0.80300","1.10925","1.57588"
"21.02.2011","Mon","0.55625","0.57563","0.61250","0.68250","0.80300","1.10863","1.57563"
"18.02.2011","Fri","0.55625","0.57563","0.61088","0.68125","0.80175","1.10713","1.57563"
"17.02.2011","Thu","0.55625","0.57563","0.61063","0.68125","0.80150","1.10650","1.57313"
"16.02.2011","Wed","0.55625","0.57563","0.61063","0.68125","0.80150","1.10650","1.57313"
"15.02.2011","Tue","0.55625","0.57563","0.61188","0.68250","0.80338","1.10838","1.57438"
"14.02.2011","Mon","0.55625","0.57563","0.61188","0.68125","0.80338","1.10838","1.57438"
"11.02.2011","Fri","0.55625","0.57563","0.61188","0.68125","0.80313","1.10813","1.57313"
"10.02.2011","Thu","0.55688","0.57750","0.61688","0.68313","0.80500","1.10813","1.57188"
"09.02.2011","Wed","0.55688","0.57750","0.61563","0.68188","0.80375","1.10688","1.57063"
"08.02.2011","Tue","0.55813","0.57688","0.61438","0.68188","0.80188","1.10500","1.56938"
"07.02.2011","Mon","0.55688","0.57563","0.61250","0.67938","0.80000","1.10188","1.56688"
"04.02.2011","Fri","0.55688","0.57313","0.60438","0.67188","0.79188","1.09500","1.55875"
"03.02.2011","Thu","0.55688","0.57313","0.60438","0.67188","0.79063","1.09250","1.55475"
"02.02.2011","Wed","0.55688","0.57188","0.60250","0.66625","0.78813","1.08875","1.55000"
"01.02.2011","Tue","0.55688","0.57125","0.60000","0.66063","0.78188","1.08438","1.54375"
"31.01.2011","Mon","0.55688","0.57063","0.59875","0.65938","0.77688","1.07438","1.53313"
"28.01.2011","Fri","0.55688","0.57063","0.59875","0.65750","0.77500","1.07375","1.53063"
"27.01.2011","Thu","0.55688","0.57063","0.59875","0.65750","0.77500","1.07375","1.53125"
"26.01.2011","Wed","0.55688","0.57063","0.59875","0.65750","0.77375","1.07188","1.53125"
"25.01.2011","Tue","0.55688","0.57063","0.59875","0.65750","0.77313","1.07000","1.52788"
"24.01.2011","Mon","0.55813","0.57063","0.60000","0.66000","0.77688","1.07750","1.54000"
"21.01.2011","Fri","0.55813","0.57063","0.59813","0.65875","0.77563","1.07688","1.54125"
"20.01.2011","Thu","0.55813","0.57063","0.59875","0.65875","0.77563","1.07750","1.54000"
"19.01.2011","Wed","0.55813","0.57063","0.59875","0.65750","0.77313","1.07625","1.53788"
"18.01.2011","Tue","0.55813","0.57063","0.59750","0.65625","0.77000","1.07438","1.53438"
"17.01.2011","Mon","0.55813","0.57063","0.59625","0.65313","0.76750","1.06938","1.52538"
"14.01.2011","Fri","0.55813","0.57063","0.59563","0.65313","0.76750","1.06813","1.52475"
"13.01.2011","Thu","0.55813","0.57063","0.59563","0.65313","0.76688","1.06375","1.51938"
"12.01.2011","Wed","0.55813","0.57063","0.59563","0.65313","0.76688","1.06375","1.51938"
"11.01.2011","Tue","0.55813","0.57063","0.59188","0.65125","0.76688","1.06063","1.51850"
"10.01.2011","Mon","0.55813","0.57063","0.59000","0.64875","0.76563","1.06063","1.51813"
"07.01.2011","Fri","0.55813","0.57063","0.58875","0.64625","0.76063","1.05438","1.51250"
"06.01.2011","Thu","0.55813","0.57063","0.59000","0.64625","0.76000","1.05438","1.51250"
"05.01.2011","Wed","0.55813","0.57063","0.58875","0.64625","0.76000","1.05188","1.51000"
"04.01.2011","Tue","0.55938","0.57063","0.58875","0.64625","0.75750","1.05188","1.51000"
"31.12.2010","Fri","0.56500","0.57250","0.59250","0.64688","0.75750","1.05000","1.50938"
"30.12.2010","Thu","0.55875","0.57250","0.59000","0.64688","0.75750","1.05125","1.50938"
"29.12.2010","Wed","0.55750","0.57063","0.58750","0.64500","0.75563","1.04938","1.50938"
"24.12.2010","Fri","0.55500","0.56375","0.58625","0.64375","0.75438","1.04813","1.50813"
"23.12.2010","Thu","0.55500","0.56313","0.58625","0.64375","0.75438","1.04813","1.50813"
"22.12.2010","Wed","0.55500","0.56313","0.58500","0.64250","0.75438","1.04813","1.50813"
"21.12.2010","Tue","0.55500","0.56313","0.58250","0.64000","0.75250","1.04688","1.50563"
"20.12.2010","Mon","0.55500","0.56313","0.58188","0.64250","0.75188","1.04688","1.50438"
"17.12.2010","Fri","0.55500","0.56313","0.58188","0.64000","0.75125","1.04688","1.50438"
"16.12.2010","Thu","0.55500","0.56313","0.58188","0.63750","0.75000","1.04688","1.50313"
"15.12.2010","Wed","0.55500","0.56313","0.58188","0.63750","0.74938","1.04625","1.50125"
"14.12.2010","Tue","0.55500","0.56313","0.58125","0.63688","0.74750","1.04438","1.50000"
"13.12.2010","Mon","0.55625","0.56313","0.58125","0.63688","0.74750","1.04250","1.49750"
"10.12.2010","Fri","0.55625","0.56313","0.58000","0.63625","0.74500","1.04125","1.49688"
"09.12.2010","Thu","0.55625","0.56250","0.58000","0.63500","0.74500","1.04125","1.49688"
"08.12.2010","Wed","0.55563","0.56188","0.57813","0.63313","0.74375","1.04063","1.49625"
"07.12.2010","Tue","0.55563","0.56188","0.57813","0.63313","0.74375","1.04063","1.49625"
"06.12.2010","Mon","0.55563","0.56188","0.57813","0.63313","0.74375","1.04063","1.49625"
"03.12.2010","Fri","0.55563","0.56188","0.57813","0.63313","0.74375","1.03938","1.49500"
"02.12.2010","Thu","0.55563","0.56188","0.57813","0.63188","0.74250","1.03750","1.49313"
"01.12.2010","Wed","0.55563","0.56188","0.57813","0.63063","0.74125","1.03625","1.49188"
"30.11.2010","Tue","0.55313","0.56063","0.57875","0.63063","0.73875","1.03250","1.48813"
"29.11.2010","Mon","0.55313","0.55938","0.57625","0.62938","0.73875","1.03125","1.48688"
"26.11.2010","Fri","0.55313","0.55938","0.57625","0.62813","0.73875","1.03000","1.48563"
"25.11.2010","Thu","0.55313","0.55938","0.57625","0.62813","0.73750","1.03000","1.48563"
"24.11.2010","Wed","0.55313","0.55875","0.57500","0.62813","0.73875","1.02875","1.48438"
"23.11.2010","Tue","0.55313","0.55750","0.57500","0.62813","0.73875","1.03000","1.48563"
"22.11.2010","Mon","0.55313","0.55625","0.57375","0.62813","0.74000","1.03125","1.48688"
"19.11.2010","Fri","0.55250","0.55563","0.57250","0.62938","0.74000","1.03313","1.48688"
"18.11.2010","Thu","0.55250","0.55563","0.57250","0.62938","0.74000","1.03250","1.48750"
"17.11.2010","Wed","0.55250","0.55563","0.57125","0.62938","0.73875","1.03250","1.48750"
"16.11.2010","Tue","0.55250","0.55563","0.57000","0.62813","0.73750","1.03125","1.48625"
"15.11.2010","Mon","0.55250","0.55563","0.56938","0.62750","0.73750","1.03000","1.48500"
"12.11.2010","Fri","0.55250","0.55563","0.57000","0.62875","0.73913","1.03063","1.48500"
"11.11.2010","Thu","0.55250","0.55563","0.57000","0.62875","0.73913","1.02938","1.48500"
"10.11.2010","Wed","0.55250","0.55563","0.56938","0.62813","0.73850","1.02813","1.48038"
"09.11.2010","Tue","0.55250","0.55563","0.56938","0.62813","0.73913","1.02938","1.48038"
"08.11.2010","Mon","0.55250","0.55563","0.56938","0.62750","0.73850","1.02938","1.48038"
"05.11.2010","Fri","0.55250","0.55563","0.56875","0.62750","0.73913","1.02875","1.47938"
"04.11.2010","Thu","0.55375","0.55563","0.56875","0.62750","0.73913","1.02875","1.47938"
"03.11.2010","Wed","0.55375","0.55563","0.56875","0.62750","0.73913","1.02750","1.47913"
"02.11.2010","Tue","0.55375","0.55563","0.56875","0.62750","0.74038","1.02875","1.47913"
"01.11.2010","Mon","0.55375","0.55563","0.56875","0.62688","0.74100","1.03000","1.48038"
"29.10.2010","Fri","0.55375","0.55563","0.56875","0.62688","0.74100","1.03000","1.48038"
"28.10.2010","Thu","0.55250","0.55500","0.56875","0.62813","0.74225","1.03000","1.48038"
"27.10.2010","Wed","0.55250","0.55500","0.56875","0.62813","0.73975","1.03000","1.47913"
"26.10.2010","Tue","0.55250","0.55500","0.56875","0.62563","0.73725","1.02750","1.47538"
"25.10.2010","Mon","0.55250","0.55500","0.56875","0.62563","0.73725","1.02750","1.47319"
"22.10.2010","Fri","0.55250","0.55500","0.56875","0.62563","0.73725","1.02750","1.47319"
"21.10.2010","Thu","0.55250","0.55500","0.56875","0.62563","0.73663","1.02750","1.47319"
"20.10.2010","Wed","0.55125","0.55500","0.56875","0.62563","0.73725","1.02750","1.47444"
"19.10.2010","Tue","0.55125","0.55500","0.56875","0.62563","0.73725","1.02750","1.47444"
"18.10.2010","Mon","0.55125","0.55500","0.56875","0.62650","0.73850","1.02750","1.47444"
"15.10.2010","Fri","0.55000","0.55500","0.57125","0.62775","0.73975","1.02625","1.47444"
"14.10.2010","Thu","0.55000","0.55500","0.57125","0.62838","0.73913","1.02750","1.47469"
"13.10.2010","Wed","0.55000","0.55500","0.57125","0.62838","0.73913","1.02750","1.47469"
"12.10.2010","Tue","0.55000","0.55500","0.57125","0.62838","0.73913","1.02750","1.47313"
"11.10.2010","Mon","0.55000","0.55500","0.57125","0.62838","0.73913","1.02750","1.47375"
"08.10.2010","Fri","0.55000","0.55500","0.57125","0.62838","0.73913","1.02750","1.47344"
"07.10.2010","Thu","0.55000","0.55500","0.57125","0.62838","0.73881","1.02750","1.47344"
"06.10.2010","Wed","0.55000","0.55500","0.57125","0.62838","0.73881","1.02750","1.47313"
"05.10.2010","Tue","0.55000","0.55500","0.57125","0.62838","0.73756","1.02766","1.47328"
"04.10.2010","Mon","0.55000","0.55453","0.57094","0.62681","0.73663","1.02766","1.47328"
"01.10.2010","Fri","0.55125","0.55328","0.57094","0.62531","0.73475","1.02641","1.47203"
"30.09.2010","Thu","0.55125","0.55203","0.56844","0.62281","0.73225","1.02516","1.47078"
"29.09.2010","Wed","0.54875","0.55078","0.56844","0.62281","0.73188","1.02500","1.47063"
"28.09.2010","Tue","0.54875","0.55078","0.56844","0.62281","0.73188","1.02500","1.47063"
"27.09.2010","Mon","0.54875","0.55078","0.56844","0.62281","0.73175","1.02500","1.47063"
"24.09.2010","Fri","0.54875","0.55078","0.56813","0.62281","0.73175","1.02438","1.47063"
"23.09.2010","Thu","0.54875","0.55078","0.56875","0.62281","0.73188","1.02438","1.46938"
"22.09.2010","Wed","0.54875","0.55078","0.57000","0.62406","0.73313","1.02688","1.47188"
"21.09.2010","Tue","0.54875","0.55078","0.57000","0.62406","0.73188","1.02938","1.47438"
"20.09.2010","Mon","0.54875","0.55078","0.57000","0.62406","0.73188","1.02813","1.47250"
"17.09.2010","Fri","0.54875","0.55078","0.57000","0.62406","0.72969","1.02813","1.46969"
"16.09.2010","Thu","0.54875","0.55016","0.57000","0.62281","0.72719","1.02813","1.46781"
"15.09.2010","Wed","0.54875","0.55000","0.56750","0.62031","0.72469","1.02563","1.46656"
"14.09.2010","Tue","0.54875","0.55000","0.56750","0.62031","0.72469","1.02313","1.46531"
"13.09.2010","Mon","0.54875","0.55000","0.56750","0.62031","0.72469","1.02547","1.46641"
"10.09.2010","Fri","0.54875","0.55000","0.56750","0.62031","0.72469","1.02422","1.46516"
"09.09.2010","Thu","0.54875","0.55000","0.56750","0.62188","0.72609","1.02547","1.46391"
"08.09.2010","Wed","0.54875","0.55000","0.56875","0.62313","0.72734","1.02547","1.46391"
"07.09.2010","Tue","0.54875","0.55000","0.56875","0.62313","0.72734","1.02547","1.46391"
"06.09.2010","Mon","0.54875","0.55000","0.56875","0.62313","0.72609","1.02422","1.46266"
"03.09.2010","Fri","0.54875","0.55000","0.56875","0.62313","0.72609","1.02547","1.46516"
"02.09.2010","Thu","0.54875","0.55000","0.56875","0.62313","0.72609","1.02547","1.46516"
"01.09.2010","Wed","0.54875","0.55000","0.56875","0.62313","0.72609","1.02422","1.46391"
"31.08.2010","Tue","0.54750","0.55000","0.56875","0.62250","0.72547","1.02234","1.46266"
"27.08.2010","Fri","0.54750","0.55000","0.56750","0.62188","0.72609","1.02031","1.46500"
"26.08.2010","Thu","0.54750","0.55000","0.56625","0.62188","0.72359","1.02031","1.46375"
"25.08.2010","Wed","0.54750","0.55000","0.56500","0.61938","0.72109","1.01781","1.46125"
"24.08.2010","Tue","0.54750","0.55000","0.56500","0.61938","0.72147","1.01531","1.45875"
"23.08.2010","Mon","0.54750","0.55000","0.56625","0.61938","0.72147","1.01531","1.45875"
"20.08.2010","Fri","0.54750","0.55000","0.56750","0.62063","0.72425","1.01688","1.45875"
"19.08.2010","Thu","0.54750","0.55000","0.56750","0.62188","0.72688","1.01938","1.46000"
"18.08.2010","Wed","0.54750","0.55000","0.56750","0.62188","0.72700","1.01938","1.45750"
"17.08.2010","Tue","0.54750","0.55000","0.56875","0.62188","0.72850","1.02063","1.45750"
"16.08.2010","Mon","0.54875","0.55016","0.56875","0.62188","0.73000","1.02063","1.45875"
"13.08.2010","Fri","0.54875","0.55016","0.57000","0.62313","0.73163","1.02063","1.46000"
"12.08.2010","Thu","0.54875","0.55016","0.57000","0.62313","0.73688","1.02688","1.46500"
"11.08.2010","Wed","0.55000","0.55141","0.57125","0.62563","0.74250","1.03250","1.47625"
"10.08.2010","Tue","0.55125","0.55266","0.57250","0.62688","0.74375","1.03380","1.48063"
"09.08.2010","Mon","0.55125","0.55266","0.57250","0.62688","0.74500","1.03380","1.48063"
"06.08.2010","Fri","0.55125","0.55266","0.57250","0.62688","0.74438","1.03250","1.48063"
"05.08.2010","Thu","0.55125","0.55266","0.57250","0.62688","0.74406","1.03330","1.48000"
"04.08.2010","Wed","0.55125","0.55266","0.57250","0.62688","0.74531","1.03330","1.48000"
"03.08.2010","Tue","0.55125","0.55266","0.57250","0.62688","0.74453","1.03190","1.47922"
"02.08.2010","Mon","0.55125","0.55266","0.57250","0.62688","0.74516","1.03250","1.47797"
"30.07.2010","Fri","0.55125","0.55266","0.57250","0.62688","0.74516","1.03160","1.47813"
"29.07.2010","Thu","0.55125","0.55266","0.57250","0.62688","0.74375","1.03410","1.48063"
"28.07.2010","Wed","0.55125","0.55266","0.57125","0.62688","0.74125","1.03410","1.48063"
"27.07.2010","Tue","0.55125","0.55266","0.57125","0.62688","0.74188","1.03410","1.47938"
"26.07.2010","Mon","0.55125","0.55266","0.57125","0.62688","0.74125","1.03160","1.47750"
"23.07.2010","Fri","0.55125","0.55266","0.57125","0.62688","0.73969","1.03190","1.47438"
"22.07.2010","Thu","0.55000","0.55141","0.57063","0.62625","0.73781","1.02330","1.46500"
"21.07.2010","Wed","0.55000","0.55141","0.57063","0.62625","0.73719","1.02330","1.46438"
"20.07.2010","Tue","0.55000","0.55141","0.57125","0.62625","0.73656","1.02200","1.46188"
"19.07.2010","Mon","0.55000","0.55141","0.57125","0.62688","0.73609","1.02220","1.46188"
"16.07.2010","Fri","0.55000","0.55141","0.57125","0.62625","0.73484","1.02090","1.46063"
"15.07.2010","Thu","0.55000","0.55141","0.57188","0.62688","0.73359","1.02030","1.46000"
"14.07.2010","Wed","0.55000","0.55141","0.57125","0.62688","0.73406","1.01910","1.46000"
"13.07.2010","Tue","0.55000","0.55141","0.57000","0.62750","0.73344","1.01910","1.45875"
"12.07.2010","Mon","0.55000","0.55141","0.57000","0.62750","0.73266","1.01880","1.45766"
"09.07.2010","Fri","0.55000","0.55188","0.57000","0.62750","0.73281","1.01880","1.45703"
